Z_PK,Z_ENT,Z_OPT,ZMAGFIELDACCURACY,ZGRAVITYX,ZGRAVITYY,ZGRAVITYZ,ZHEADING,ZMAGFIELDX,ZMAGFIELDY,ZMAGFIELDZ,ZQUATW,ZQUATX,ZQUATY,ZQUATZ,ZROTATIONRATEX,ZROTATIONRATEY,ZROTATIONRATEZ,ZTIMESTAMPEPOCH,ZUSERACCELX,ZUSERACCELY,ZUSERACCELZ,ZTIMESTAMPEST,time,gravity_original_x,gravity_original_y,gravity_original_z,user_original_x,user_original_y,user_original_z,interpolated_zcourse,vehicle_trajectory,vehicle_orthogonal,PLS_x,PLS_y
668,2,1,0,-0.9971002340316769,0.0719365552067757,0.0248260200023651,328.002044677734,16.921558380127,7.00498104095459,4.90155029296875,-0.6227983832359311,0.3688099980354311,0.613508105278015,0.31576761603355397,0.0276644825935364,-0.0283831153064966,0.0500007346272469,1560741312.7337599,0.0141570568084717,-0.0137676596641541,0.00557279586791992,"Sunday, June 16, 2019 at 11:15:12 PM Eastern Daylight Time",15,-1.503574463546098e-08,1.801561741454627e-08,-1.000000037975099,-0.013929418176170466,-0.0017191551536930513,0.0149680519347936,91.07246016548991,0.001979568703586891,-0.01389480093117123,0.002011906602096638,-0.01339546032424824
669,2,1,0,-0.997351706027985,0.0693824291229248,0.0218062754720449,327.81353759765597,18.046554565429698,6.7134103775024405,5.60516357421875,-0.623832881450653,0.36655515432357794,0.613628923892975,0.316116034984589,-0.0825652927160263,0.29051566123962397,-0.0221487116068602,1560741313.7372,-0.0510355234146118,0.0587784349918365,-0.0623769760131836,"Sunday, June 16, 2019 at 11:15:13 PM Eastern Daylight Time",15,2.5689220015112646e-08,-4.2888155693532326e-08,-0.9999999303189426,0.08052313633270504,-0.02432105003094754,-0.05361834804783682,91.15579259338541,0.022691870329297932,0.08099733316857774,0.02213870209002383,0.08237169420746417
670,2,1,0,-0.996258199214935,0.0838843882083893,0.0208093170076609,327.262664794922,17.9760150909424,7.91280078887939,4.92218017578125,-0.627962410449982,0.367815226316452,0.612467646598816,0.30863988399505604,-0.169264122843742,-0.0105217071250081,-0.19629366695880898,1560741314.7406301,-0.0587533712387085,-0.0203133523464203,0.022850513458252005,"Sunday, June 16, 2019 at 11:15:14 PM Eastern Daylight Time",15,-1.0238986075661316e-08,2.368774371097615e-08,-1.0000000088812024,-0.03289615369837169,0.0045508634684858894,-0.05730505731882117,91.07984166032685,-0.003930105873768581,-0.03297607548324486,-0.0037552703155003,-0.03268406776960696
671,2,1,0,-0.9964823126792909,0.0832871496677399,0.009278527460992341,328.426971435547,30.6252288818359,2.07858467102051,14.545501708984402,-0.6282097697258001,0.37201055884361295,0.605183780193329,0.31735333800315896,-0.541976988315582,-0.38040477037429793,0.0651262849569321,1560741315.74406,0.33610975742340105,0.10064506530761698,0.0638751983642578,"Sunday, June 16, 2019 at 11:15:15 PM Eastern Daylight Time",15,4.216843682569582e-08,-6.836598190340659e-08,-0.9999999199271381,0.07417085674462401,0.12422960499397326,0.32595234072617907,91.16021111936543,-0.12570595464055406,0.07164023810050557,-0.1257508862335955,0.07101489305062571
672,2,1,0,-0.995844304561615,0.0904435142874718,0.0106831258162856,328.542388916016,13.889801025390598,4.92992210388184,-0.96551513671875,-0.6286128759384161,0.37499216198921204,0.6039225459098821,0.315443009138107,0.329353600740433,-0.0287648383527994,0.309867471456528,1560741316.74751,0.18762928247451802,-0.14485332369804402,0.018723726272583,"Sunday, June 16, 2019 at 11:15:16 PM Eastern Daylight Time",15,-9.475549511694936e-10,2.286950850916014e-09,-1.0000000186908407,-0.11941761880638341,-0.04875402883171096,0.19975056431733412,91.76637763228476,0.052411813931648864,-0.1178580704453633,0.05320117300009887,-0.11740029161702994
673,2,1,0,-0.995754361152649,0.0916024222970009,0.00905883032828569,328.96917724609403,19.2602558135986,-3.9239530563354506,3.34890747070312,-0.6281115412712099,0.37732645869255105,0.6017924547195429,0.31772065162658697,0.370605677366257,-0.0128903687000275,0.24676766991615304,1560741317.75097,0.0972526669502258,0.0120078325271606,-0.0163946151733398,"Sunday, June 16, 2019 at 11:15:17 PM Eastern Daylight Time",15,3.2456278206693945e-08,-5.475804612520285e-08,-0.999999906966051,0.025886258880442662,-0.002525719196014898,0.09588834663988821,92.437118392158,0.0014226761964166725,0.02597024544979435,0.0015080130491651345,0.026164887014876095
674,2,1,0,-0.996391594409943,0.0848611295223236,-0.00153001735452563,329.27764892578097,17.4253540039062,6.55843067169189,6.36663818359375,-0.629349648952484,0.37521484494209295,0.5987059473991391,0.323549091815948,-0.227651089429855,-0.244753524661064,-0.10460548102855699,1560741318.7544,0.205450117588043,-0.0733837783336639,0.000159025192260742,"Sunday, June 16, 2019 at 11:15:18 PM Eastern Daylight Time",15,6.089868734293624e-09,-1.1768513635823652e-08,-0.9999999808338489,-0.047788476600737345,-0.028583762133818143,0.21093644795277766,92.9028379980746,0.030967207175602054,-0.0462796070995126,0.030325553028134975,-0.04649367577885869
675,2,1,0,-0.995617866516113,0.0932912528514862,0.00646254140883684,329.27587890625,16.98974609375,7.827502250671389,5.011322021484371,-0.628314733505249,0.37902390956878707,0.599643349647522,0.31935763359069796,0.21732825040817302,0.15761868655681602,0.17776629328727697,1560741319.75787,0.0577161312103271,0.0452465713024139,-0.004168272018432621,"Sunday, June 16, 2019 at 11:15:19 PM Eastern Daylight Time",15,1.4736875497689539e-08,-2.2601563315349793e-08,-0.9999999792130783,0.04529417305491769,0.022508346612370257,0.053269040991746196,93.192862013019,-0.024996160803858962,0.04397021406610452,-0.02417390681350341,0.04437123264121812
676,2,1,0,-0.9959393739700321,0.0900156646966934,0.0013399483868852301,329.105224609375,17.2930927276611,7.088717460632321,3.714599609375,-0.629804849624634,0.37632608413696295,0.5992066860198969,0.32043060660362205,-0.194679901003838,-0.10663680732250201,-0.20751927793026,1560741320.7613,0.130225419998169,0.0193321406841278,0.0803165435791016,"Sunday, June 16, 2019 at 11:15:20 PM Eastern Daylight Time",15,5.330220670396457e-08,-8.87970814100747e-08,-0.9999999259881353,-0.014759711662248508,0.08497041737447275,0.1278488088817387,93.11634318102412,-0.08404237242173698,-0.01935718354696462,-0.08402238915770414,-0.01915647432867398
677,2,1,0,-0.995919764041901,0.0902219638228416,0.00195587915368378,329.216827392578,16.3635597229004,7.943829536437991,4.3988037109375,-0.6293410658836359,0.377069860696793,0.598996043205261,0.32086116075515697,-0.18473823368549303,0.114725284278393,0.0255690347403288,1560741321.76473,0.0146787762641907,-0.0283287167549133,-0.0426872968673706,"Sunday, June 16, 2019 at 11:15:21 PM Eastern Daylight Time",15,-1.4291454270010107e-09,5.672616820717735e-10,-1.0000000023142948,-0.0012600771224506244,-0.05040588354839659,0.01725824697900281,93.39675438373801,0.0503919891769725,0.0017286750524400062,0.05023836302712155,0.0013604163289407459
678,2,1,0,-0.995932638645172,0.0900711864233017,-0.0022658216767013103,328.91131591796903,16.83349609375,8.36254405975342,3.828125,-0.6314404010772711,0.374748647212982,0.598690688610077,0.32002475857734697,-0.0670747309923172,-0.0900422558188438,-0.156974762678146,1560741322.7681901,0.0182620286941528,-0.0349680781364441,-0.0118083953857422,"Sunday, June 16, 2019 at 11:15:22 PM Eastern Daylight Time",15,4.6329974301428933e-08,-7.102167454142716e-08,-0.9999998866451432,-0.022297487713915213,-0.027283440792843592,0.02131061431117686,93.26504929677934,0.02850910616596841,-0.020707365005387425,0.02803688607350233,-0.02095771154820847
679,2,1,0,-0.9964253902435299,0.0844158977270126,-0.00322519242763519,328.838500976562,16.4679107666016,7.40616321563721,4.0533447265625,-0.631024599075317,0.372508198022842,0.599687457084656,0.321590662002563,-0.126419812440872,-0.00787441432476044,-0.23318670690059698,1560741323.77162,-0.0396096706390381,0.00280666351318359,0.00595033168792725,"Sunday, June 16, 2019 at 11:15:23 PM Eastern Daylight Time",15,-3.113633795237547e-09,8.2651938071443e-10,-1.000000001988612,-0.00361220696880431,0.004919112395737989,-0.03968581748506994,93.06903069554559,-0.004718663053411029,-0.0038703907988412835,-0.004754146265650388,-0.003845613445783276
680,2,1,0,-0.9963781237602231,0.0849079713225365,-0.00459992326796055,328.35552978515597,16.443021774292,8.30165576934814,3.86788940429687,-0.632867336273193,0.369906485080719,0.600723922252655,0.319027990102768,-0.0140930823981762,-0.145861253142357,0.00177417160011828,1560741324.77508,0.145737648010254,-0.00104233622550964,0.106339037418365,"Sunday, June 16, 2019 at 11:15:24 PM Eastern Daylight Time",15,2.0070587136711282e-08,-3.230557796274347e-08,-0.9999999441980587,-0.045754377959173365,0.09592232313376386,0.14578746247062205,92.86407850269109,-0.09351630689235532,-0.05049015273322032,-0.09371801697075814,-0.050849993786568376
681,2,1,0,-0.9967958927154541,0.0797227397561073,-0.0064852386713028,328.633880615234,16.2524833679199,7.59838771820068,4.2276611328125,-0.6318261623382571,0.36949086189270003,0.600194871425629,0.32254961133003196,-0.19004103541374198,0.0158732887357473,-0.126299902796745,1560741325.7785199,0.0907362103462219,-0.0225297510623932,0.015114426612853999,"Sunday, June 16, 2019 at 11:15:25 PM Eastern Daylight Time",15,3.531869276207633e-08,-5.848447109935151e-08,-0.9999999126446151,-0.020552690073390306,0.00448025680497615,0.09233964301680621,92.87327623480536,-0.003444377963253006,-0.020751434426025315,-0.0036566174584135584,-0.020837844966888182
682,2,1,0,-0.9963892102241519,0.0841663852334023,-0.0111665306612849,328.957183837891,17.2497863769531,8.02697849273682,4.346588134765621,-0.633034110069275,0.371766865253448,0.596830070018768,0.32380726933479304,0.0712652951478958,0.10483667999506001,0.11380671709775901,1560741326.78196,-0.0272079706192017,0.0226788222789764,-0.42158114910125705,"Sunday, June 16, 2019 at 11:15:26 PM Eastern Daylight Time",15,-3.2416372613974787e-08,5.8604364305825385e-08,-1.000000065030684,0.234300146002829,-0.3506440595132147,-0.033726147628497974,92.70894027332244,0.339178658958095,0.25061055882831856,0.33869494663516153,0.25115322986981153
683,2,1,0,-0.9963749051094059,0.08481230586767201,-0.00663924589753151,328.76739501953097,17.341682434082,7.7164411544799805,3.84957885742187,-0.6323144435882571,0.37170520424842796,0.598761737346649,0.321711301803589,0.0958656445145607,-0.0804740861058235,0.13885405659675598,1560741327.78541,-0.129442811012268,0.105575025081635,-0.54753577709198,"Sunday, June 16, 2019 at 11:15:27 PM Eastern Daylight Time",15,-4.519010168846371e-08,8.288588615457115e-08,-1.0000000791722212,0.3637624761421875,-0.41872874549414874,-0.14156289445778142,92.76127280151782,0.40071845225413494,0.38351222063351476,0.4008085329213355,0.3839336111170249
684,2,1,0,-0.996321558952332,0.084208570420742,-0.0158855561167002,328.065673828125,16.2708377838135,8.14158153533936,4.100250244140621,-0.6369595527648929,0.36636838316917403,0.598190128803253,0.319727033376694,0.127646043896675,0.0470440685749054,0.11265354603528999,1560741328.78885,0.0021248459815979,0.0450368225574493,-0.0270274877548218,"Sunday, June 16, 2019 at 11:15:28 PM Eastern Daylight Time",15,-3.6043208070934973e-08,5.858583021489672e-08,-1.0000000415293202,0.05251818258618342,0.0008519064265809229,-0.002104805011961872,92.82699768904979,-0.003441086007245034,0.052412252134458895,-0.0027535947459300207,0.05169181347481197
685,2,1,0,-0.9958127737045291,0.0911175385117531,-0.007378325797617441,328.313598632812,16.4020309448242,8.09366130828857,4.37908935546875,-0.634806454181671,0.37112316489219704,0.5988141894340521,0.317348212003708,0.0563098564743996,-0.123235903680325,0.00105367554351687,1560741329.79232,0.0936096906661987,0.0323604941368103,0.16028320789337197,"Sunday, June 16, 2019 at 11:15:29 PM Eastern Daylight Time",15,2.3230121729000963e-08,-3.3637293200827756e-08,-0.9999999628945606,-0.04905892254666486,0.1572592910846476,0.09145173582881985,93.56691998106854,-0.15390248611827495,-0.05874765765968687,-0.1538066316853043,-0.05772886259040931
686,2,1,0,-0.995794594287872,0.09136877954006199,0.00669470243155956,328.543304443359,17.225633621215803,7.59348583221436,4.81256103515625,-0.62996768951416,0.374639838933945,0.602488458156586,0.315900832414627,-0.0121706444770098,0.0908817499876022,-0.011583436280488997,1560741330.79576,0.0117111206054688,-0.007471919059753421,0.20990264415741,"Sunday, June 16, 2019 at 11:15:30 PM Eastern Daylight Time",15,1.4779677981469064e-08,-1.7827394171998634e-08,-0.999999973464117,-0.11512817523115262,0.17572118330527786,0.010939330431136176,93.75926522011459,-0.16779477334920861,-0.1264015230562898,-0.16932709890938166,-0.1246628670212817
687,2,1,0,-0.9948449730873109,0.0956394523382187,0.0337138175964355,328.615386962891,17.5885601043701,7.956997871398929,4.754608154296871,-0.6222277879714971,0.3805414438247679,0.609955012798309,0.309799462556839,0.312138795852661,-0.191203579306602,0.148901239037514,1560741331.7992,0.0689440965652466,0.0154944658279419,0.19542670249939,"Sunday, June 16, 2019 at 11:15:31 PM Eastern Daylight Time",15,-1.7472509161731153e-08,3.2731136440089514e-08,-1.0000000234087854,-0.08468655731952521,0.1798629857644422,0.06051823141453509,93.19356338613387,-0.17486583417537,-0.09457508486321953,-0.17474196415790874,-0.0944663749371281
688,2,1,0,-0.9951218962669369,0.0904078632593155,0.0394808128476143,328.776123046875,17.1748313903809,7.944180488586429,4.628631591796871,-0.6191745400428771,0.380751758813858,0.6121833920478821,0.31125944852828996,0.0875985473394394,0.0363163538277149,0.000705128302797675,1560741332.80264,0.0942776203155518,0.0292706489562988,0.0116491317749023,"Sunday, June 16, 2019 at 11:15:32 PM Eastern Daylight Time",15,2.3476530372490423e-08,-3.1100766628711085e-08,-0.9999999523760621,0.024203022146174327,0.032655440161946526,0.09071151415678488,92.27599062942598,-0.03359085510289965,0.02288708165395221,-0.03314124385246471,0.021790411161439042
689,2,1,0,-0.9950304627418521,0.0913183242082596,0.0396906696259975,328.93011474609403,17.1215305328369,7.92488193511963,4.50225830078125,-0.6188400983810419,0.381874680519104,0.611569344997406,0.311755657196045,0.0206657294183969,0.19118005037307698,-0.0308656319975853,1560741333.80608,-0.080683171749115,0.105020672082901,-0.0945596694946289,"Sunday, June 16, 2019 at 11:15:33 PM Eastern Daylight Time",15,4.321939334195335e-09,-7.938391610728956e-09,-1.0000000036879146,0.13399016063705482,-0.03332768775309011,-0.08611938773971656,92.1560917026927,0.028263116545448823,0.1351491552383869,0.0277246556292414,0.13481089227650145
690,2,1,0,-0.995582282543182,0.0888320729136467,0.0304095782339573,328.43328857421903,16.3847961425781,7.543240547180179,4.021881103515621,-0.622637987136841,0.37703523039817793,0.6107775568962099,0.31163623929023704,0.0121945235878229,-0.17274442315101599,-0.0435229241847992,1560741334.80953,0.0110853910446167,-0.0740422308444977,0.0462214946746826,"Sunday, June 16, 2019 at 11:15:34 PM Eastern Daylight Time",15,2.7896949056360754e-09,-9.713396753596726e-11,-0.9999999804701972,-0.0864675429980114,0.001491214668620372,0.016208167684929924,92.39717132381197,0.002126707672405873,-0.0864542470198948,0.0025465169638231797,-0.08716945982042058
691,2,1,0,-0.9954829216003421,0.0898813679814339,0.0305808056145906,328.245452880859,16.6757965087891,7.72317028045654,4.36590576171875,-0.623263955116272,0.3763727247715,0.6112560629844671,0.31024456024169894,0.265848010778427,-0.161896988749504,0.228874310851097,1560741335.81296,0.161148309707642,0.0127380788326263,0.0915971994400024,"Sunday, June 16, 2019 at 11:15:35 PM Eastern Daylight Time",15,-2.625441108961013e-08,4.0292408270969915e-08,-1.0000000465900998,-0.027908126625648663,0.09621848001836847,0.15647435537630267,92.77665261065854,-0.09475356981169818,-0.032536447819914965,-0.09406578793318396,-0.03349608546072373
692,2,1,0,-0.99588543176651,0.0832677781581879,0.0357608571648598,328.609252929687,16.8676052093506,7.488093376159671,4.0655517578125,-0.61961168050766,0.377162277698517,0.6128858327865601,0.31337037682533303,-0.203980550169945,0.0903791040182114,-0.0651861503720284,1560741336.81641,-0.0878380537033081,0.0974609851837158,-0.0280853509902954,"Sunday, June 16, 2019 at 11:15:36 PM Eastern Daylight Time",15,-2.965846801483707e-08,4.792117402896423e-08,-1.000000077494663,0.09299980442630308,0.020178447671038345,-0.09458763596723596,93.32148842672716,-0.02553281254333918,0.09167447222302486,-0.025693169123818724,0.09169224345729994
693,2,1,0,-0.995491325855255,0.0858156010508537,0.0404068417847157,328.270965576172,17.109058380127,7.95239162445068,4.350341796875,-0.6195128560066221,0.37683281302452104,0.6149800419807429,0.309839278459549,0.0856614634394646,-0.10107579082250599,0.0610782876610756,1560741337.81986,-0.0014076828956604,0.076755166053772,0.00613081455230713,"Sunday, June 16, 2019 at 11:15:37 PM Eastern Daylight Time",15,1.1489098172834389e-08,-2.004707091995961e-08,-1.0000000050498936,0.061728889916887235,0.045306057381321124,-0.008235853831928045,93.53714271495329,-0.04902814798030393,0.05881611506578928,-0.04877880447327401,0.05916753980753995
694,2,1,0,-0.9955844879150391,0.0917521193623543,0.0198273472487926,327.74993896484403,18.0188255310059,6.31569576263428,-1.5473327636718703,-0.6281962394714361,0.372621476650238,0.609152615070343,0.308959275484085,-0.36735120415687605,0.00908954255282879,-0.392091572284698,1560741338.82331,0.315092027187347,-0.248684942722321,0.144980192184448,"Sunday, June 16, 2019 at 11:15:38 PM Eastern Daylight Time",15,-1.258310629304038e-08,1.9388497141115124e-08,-1.0000000238417288,-0.26590762265909695,0.011026098450027236,0.33364352807215225,93.52830529311434,0.0053591827597598875,-0.2660821636175373,0.005271144576969908,-0.2660310371226148
695,2,1,0,-0.995774686336517,0.0857274159789085,0.0329162441194057,328.22412109375,17.0599231719971,6.72745609283447,4.239990234375,-0.621934473514557,0.375388503074646,0.612814486026764,0.31102943420410195,0.19659149646759,0.33384481072425803,0.0312299616634846,1560741339.82675,-0.0692980289459229,0.0658568441867828,0.00983428955078125,"Sunday, June 16, 2019 at 11:15:39 PM Eastern Daylight Time",15,4.043755387483916e-08,-7.028822979204818e-08,-0.9999999474629643,0.046736964801900455,0.037822064566493535,-0.07497467269708266,93.35332524813857,-0.04049109749479465,0.044444611266531764,-0.04042247615252312,0.044596792506432975
696,2,1,0,-0.9957893490791321,0.0857774913311005,0.0323371104896069,328.349334716797,12.377837181091301,12.489233970642099,3.46926879882812,-0.621780395507812,0.37598219513893105,0.612213969230652,0.31180211901664695,-0.133136078715324,0.268785119056702,-0.0025362565647810698,1560741340.8302,-0.109428822994232,0.0557206571102142,-0.0184412002563477,"Sunday, June 16, 2019 at 11:15:40 PM Eastern Daylight Time",15,1.4721515645410577e-08,-1.6858234780370296e-08,-0.9999999472366563,0.050850878133998426,0.0055233337459924675,-0.11315130478665883,93.18249349583542,-0.008337873467208169,0.05046581901359775,-0.008550671392025316,0.05039319561326027
697,2,1,0,-0.995947301387787,0.0846087485551834,0.0305043198168278,327.933074951172,18.2625522613525,8.04373073577881,5.167877197265621,-0.62328565120697,0.37312245368957503,0.613214313983917,0.31026265025138894,-0.09386953711509699,0.227725774049759,-0.00642857793718576,1560741341.83366,-0.0698718428611755,-0.0181229412555695,-0.00536370277404785,"Sunday, June 16, 2019 at 11:15:41 PM Eastern Daylight Time",15,-3.882073250360829e-08,6.325471046952913e-08,-1.0000000905005815,-0.01631592996761389,-0.019073365723220808,-0.06789169228483066,92.77411683478033,0.019840680758995352,-0.015373686537049173,0.020003035600976857,-0.015354224909236689
698,2,1,0,-0.9964570999145509,0.0780316740274429,0.0313716158270836,327.929931640625,16.804254531860398,6.71856689453125,4.332489013671871,-0.6219669580459589,0.37127849459648105,0.614685356616974,0.31220382452011103,-0.207228928804398,-0.25893446803092995,-0.10692625492811199,1560741342.83709,0.080452561378479,0.0393874645233154,0.0309200286865234,"Sunday, June 16, 2019 at 11:15:42 PM Eastern Daylight Time",15,3.6263365962851957e-08,-5.69865346855547e-08,-0.999999936200618,0.0207732219473542,0.05247511601953239,0.07612404755772888,92.64869436993777,-0.05337902563087019,0.018326051785268027,-0.05341401278587006,0.017917090854269114
699,2,1,0,-0.996107280254364,0.0829015597701073,0.0299597065895796,327.897430419922,16.7542209625244,7.16751956939697,4.204925537109371,-0.623274922370911,0.372338652610779,0.6134686470031739,0.310722589492798,-0.118949204683304,-0.0645965412259102,-0.0708024129271507,1560741343.84057,-0.0729104280471802,-0.0217721164226532,0.00129365921020508,"Sunday, June 16, 2019 at 11:15:43 PM Eastern Daylight Time",15,-1.068020505368139e-09,1.2069552995930266e-08,-0.9999999832034984,-0.023022126422090686,-0.015505193362332663,-0.07086042477644844,92.64084737075791,0.01654947410027484,-0.022283272497601946,0.01686283485098712,-0.02223401096711913
700,2,1,0,-0.9951961636543271,0.0948363542556763,0.0243064314126968,327.89471435546903,16.9972457885742,7.84492588043213,3.99142456054687,-0.6269230246543879,0.37501043081283597,0.609524726867676,0.307919412851334,-0.0691252499818802,-0.0175319127738476,-0.0312517620623112,1560741344.84402,-0.0287787318229675,0.0381319224834442,-0.00214636325836182,"Sunday, June 16, 2019 at 11:15:44 PM Eastern Daylight Time",15,-3.2914079073353975e-08,4.892030194825203e-08,-1.000000070424405,0.031361329653916775,0.016315523450238373,-0.03220460354889666,92.88333200261408,-0.017872417811606797,0.030500917767901314,-0.018096784032327735,0.030377053594193053
701,2,1,0,-0.9958692789077759,0.0873011648654938,0.02495969645679,327.893402099609,16.4609756469727,7.3478689193725595,4.228851318359371,-0.6255277395248411,0.372852206230164,0.6111146211624151,0.310218095779419,-0.131579175591469,0.0757588893175125,-0.0877222418785095,1560741345.84744,-0.0296323299407959,-0.0492732524871826,-0.0466829538345337,"Sunday, June 16, 2019 at 11:15:45 PM Eastern Daylight Time",15,-3.740353006487229e-08,5.785677364977815e-08,-1.000000050253187,-0.01848155343635152,-0.06756912697746714,-0.02404312436405151,92.98197549952273,0.06843907819462552,-0.014941462906547276,0.06836594381643776,-0.014977241270647364
702,2,1,0,-0.9958637356758121,0.0880230963230133,0.0225251819938421,327.677642822266,17.0200309753418,7.5803747177124,4.245635986328121,-0.626973032951355,0.371538698673248,0.610918641090393,0.30926081538200395,0.0732534974813461,0.0126097928732634,0.0466836169362068,1560741346.85089,0.09676355123519902,0.00429585576057434,-0.0444293022155762,"Sunday, June 16, 2019 at 11:15:46 PM Eastern Daylight Time",15,-1.3071178833756747e-08,2.4401572096266477e-08,-1.0000000146721646,0.03346716077011975,-0.02879715715504795,0.09698595264006059,93.00448128089822,0.02700342481458379,0.03493053332700049,0.026545385922702856,0.035149413073927424
703,2,1,0,-0.9961228370666501,0.0855967104434967,0.0203086901456118,327.653717041016,16.7836933135986,7.5916433334350595,3.9639892578125,-0.6273318529129029,0.37033852934837297,0.610740303993225,0.310323059558868,0.0540634617209435,0.110673196613789,-0.0905567705631256,1560741347.85434,-0.0408558249473572,-0.0423806309700012,-0.0388100147247314,"Sunday, June 16, 2019 at 11:15:47 PM Eastern Daylight Time",15,2.6413951581538697e-10,6.741943392452043e-10,-0.9999999731299449,-0.0173618704971126,-0.05791152430706692,-0.036281598114634925,93.33920490254579,0.05882448059950033,-0.01395921476751185,0.05895843631221146,-0.013599644683492593
704,2,1,0,-0.99542224407196,0.0928710848093033,0.0225767903029919,327.970458984375,17.6813125610352,7.4848318099975595,4.3162841796875,-0.626936972141266,0.3745569884777071,0.609093964099884,0.30929231643676797,-0.0527032166719437,-0.0331720970571041,-0.0827302858233452,1560741348.85778,-0.0292574763298035,0.0178958773612976,-0.0311295986175537,"Sunday, June 16, 2019 at 11:15:48 PM Eastern Daylight Time",15,-5.0625027392392496e-08,8.593160674696954e-08,-1.0000000969236396,0.029716689013484544,-0.01890135021934957,-0.03008274608095074,93.19551480675351,0.017215454284025603,0.030724107470084194,0.01701766527754977,0.030895520490149733
705,2,1,0,-0.995453059673309,0.0940505862236023,0.0150932790711522,327.720306396484,16.966983795165998,7.7755651473999,4.238677978515621,-0.6300845742225649,0.372420787811279,0.607329726219177,0.308944702148437,0.197886526584625,-0.034771952778101,0.0876912996172905,1560741349.8612401,0.15284144878387498,0.108467519283295,0.0291639566421509,"Sunday, June 16, 2019 at 11:15:49 PM Eastern Daylight Time",15,-2.0565526767657438e-08,3.304837256634663e-08,-1.0000000569275354,0.08660050829131519,0.09194004569582859,0.14150486752753744,93.14513707909099,-0.09655293392082184,0.08142573911329642,-0.09670515605638905,0.08118328076884668
706,2,1,0,-0.995437741279602,0.0933823063969612,0.0195806454867125,328.19183349609403,17.189556121826197,7.617474555969241,4.286895751953121,-0.6273343563079828,0.375418394804001,0.6073313355445861,0.310903936624527,-0.0899051427841187,-0.009347157552838329,0.0451660081744194,1560741350.8647,0.0181225538253784,0.0309191048145294,-0.00253057479858398,"Sunday, June 16, 2019 at 11:15:50 PM Eastern Daylight Time",15,1.135772284555081e-08,-2.171584106980262e-08,-0.9999999767947636,0.028747852167837845,0.015273445187274231,0.015202127362454614,93.45895992986992,-0.016980081040605714,0.02777398026943549,-0.016734704756627666,0.028072135474348666
707,2,1,0,-0.995035588741302,0.0971788465976715,0.0214594323188066,328.44952392578097,17.6446361541748,7.95693492889404,4.46600341796875,-0.6266677379608149,0.37820997834205605,0.6063719391822809,0.310737609863281,-0.22465126216411602,0.23384465277195002,-0.18421375751495397,1560741351.86813,-0.0283761024475098,0.0222551226615906,-0.00761401653289795,"Sunday, June 16, 2019 at 11:15:51 PM Eastern Daylight Time",15,-1.8608364821259826e-08,2.6158922944441443e-08,-1.0000000291616238,0.020842952211136453,0.003147902486434583,-0.030234565907541,93.68810413707146,-0.00448210794359335,0.020597297281968727,-0.004174810291535672,0.02090509743307354
708,2,1,0,-0.9953894019126891,0.0941721349954605,0.0182141587138176,328.44512939453097,17.3476257324219,8.14983654022217,5.004730224609371,-0.62718790769577,0.376781731843948,0.6059229373931879,0.312295287847519,-0.31868526339530895,0.28502514958381703,-0.0906782597303391,1560741352.8715699,0.0216607451438904,-0.13776320219039903,-0.0320639610290527,"Sunday, June 16, 2019 at 11:15:52 PM Eastern Daylight Time",15,-5.2207790549041455e-08,8.232917228512271e-08,-1.000000104013668,-0.09851448295587922,-0.09766055508274535,0.035118342553141474,93.87073534378521,0.10408806703659117,-0.09169711921167566,0.10404379838692623,-0.09179871306491207
709,2,1,0,-0.9952872395515441,0.0938492268323898,0.0244081728160381,328.8173828125,16.850852966308597,7.82948398590088,4.591217041015621,-0.6242334842681879,0.37962824106216403,0.6067013144493101,0.313254714012146,0.085530012845993,0.0916319936513901,0.092044934630394,1560741353.87501,-0.10759156942367601,0.0347093343734741,-0.0483288764953613,"Sunday, June 16, 2019 at 11:15:53 PM Eastern Daylight Time",15,-2.3707630039671024e-08,3.7974790589867524e-08,-1.000000062745691,0.04740498293162959,-0.030866097178889187,-0.1091623362025497,94.18946603582836,0.027320458739172538,0.04953323022058923,0.02760572404071886,0.04906515302936801
710,2,1,0,-0.99597030878067,0.0861177667975426,0.0250391736626625,328.34735107421903,16.8470191955566,9.08792018890381,3.64505004882812,-0.624079167842865,0.374929189682007,0.6098751425743101,0.31305852532386796,0.00181237806100398,-0.347646951675415,-0.00190226105041802,1560741354.8784802,0.0009544491767883301,-0.0360200703144073,-0.028359055519104,"Sunday, June 16, 2019 at 11:15:54 PM Eastern Daylight Time",15,-1.970548162144592e-08,2.8584560107791646e-08,-1.0000000429742828,-0.015559836181617905,-0.04286958201975718,0.004762657249274621,94.4082191881556,0.04393872316247978,-0.012218763087908544,0.04394458653765449,-0.01263545716885816
