Z_PK,Z_ENT,Z_OPT,ZACTIVITYCONFIDENCE,ZALTITUDE,ZCOURSE,ZHORIZONTALACCURACY,ZLATITUDE,ZLONGITUDE,ZSPEED,ZTIMESTAMPEPOCH,ZVERTICALACCURACY,ZACTIVITYTYPE,ZTIMESTAMPEST
1411,3,1,2,235.728827495322,272.806416130177,12.0018124105213,40.0631770962051,-83.0400012649116,20.6863327026367,1560742068.00176,3.0,automotive,"Sunday, June 16, 2019 at 11:27:48 PM Eastern Daylight Time"
1412,3,1,2,236.06342725942,272.701121933932,12.0018124105213,40.0631903570787,-83.0402425377327,20.8313140869141,1560742069.00179,3.0,automotive,"Sunday, June 16, 2019 at 11:27:49 PM Eastern Daylight Time"
1413,3,1,2,236.454505949209,272.676396649137,12.0018124105213,40.0631949557539,-83.0404861967598,20.9471530914307,1560742070.00181,3.0,automotive,"Sunday, June 16, 2019 at 11:27:50 PM Eastern Daylight Time"
1414,3,1,2,236.992557909984,272.346170663145,12.0018124105213,40.0631964788415,-83.0407487001359,20.8994007110596,1560742071.00183,3.0,automotive,"Sunday, June 16, 2019 at 11:27:51 PM Eastern Daylight Time"
1415,3,1,2,237.677307930281,272.394555723225,12.0018124105213,40.0632032187151,-83.040996908526,20.8994007110596,1560742072.00186,3.0,automotive,"Sunday, June 16, 2019 at 11:27:52 PM Eastern Daylight Time"
1416,3,1,2,238.242790683775,272.570337471705,12.0018124105213,40.0632122433755,-83.0412442583371,20.7692031860352,1560742073.00188,3.0,automotive,"Sunday, June 16, 2019 at 11:27:53 PM Eastern Daylight Time"
1417,3,1,2,238.771709869769,272.868188361031,12.0018124105213,40.0632222091733,-83.0414840324987,20.7799701690674,1560742074.0019,3.0,automotive,"Sunday, June 16, 2019 at 11:27:54 PM Eastern Daylight Time"
1418,3,1,2,239.411299176064,272.995803615483,12.0018124105213,40.0632345101595,-83.0417216528709,20.7799701690674,1560742075.00193,3.0,automotive,"Sunday, June 16, 2019 at 11:27:55 PM Eastern Daylight Time"
1419,3,1,2,240.130729908451,273.298408316471,12.0018124105213,40.0632294853174,-83.0419868988022,20.9841842651367,1560742076.00195,3.0,automotive,"Sunday, June 16, 2019 at 11:27:56 PM Eastern Daylight Time"
1420,3,1,2,240.883070015381,273.146395626304,12.0018124105213,40.0632349364755,-83.0422400399691,21.1184120178223,1560742077.00197,3.0,automotive,"Sunday, June 16, 2019 at 11:27:57 PM Eastern Daylight Time"
1421,3,1,2,241.397249033398,273.063613733563,12.0018124105213,40.063236155547,-83.0424962401872,21.1696090698242,1560742078.002,3.0,automotive,"Sunday, June 16, 2019 at 11:27:58 PM Eastern Daylight Time"
1422,3,1,2,241.925514774556,272.798465789983,12.0018124105213,40.0632451900635,-83.04275016275,21.1696090698242,1560742079.00202,3.0,automotive,"Sunday, June 16, 2019 at 11:27:59 PM Eastern Daylight Time"
1423,3,1,2,242.386703165078,272.718689180477,12.0018124105213,40.0632465288187,-83.0429965236565,21.2307586669922,1560742080.00204,3.0,automotive,"Sunday, June 16, 2019 at 11:28:00 PM Eastern Daylight Time"
1424,3,1,2,242.698512616923,272.608695814084,12.0018124105213,40.0632584847275,-83.0432440905861,21.541597366333,1560742081.00207,3.0,automotive,"Sunday, June 16, 2019 at 11:28:01 PM Eastern Daylight Time"
1425,3,1,2,242.895628315525,272.720738237228,12.0018124105213,40.0632719729333,-83.0434998573456,21.67307472229,1560742082.00209,3.0,automotive,"Sunday, June 16, 2019 at 11:28:02 PM Eastern Daylight Time"
1426,3,1,2,243.063737712534,272.309861377517,12.0018124105213,40.0632859621836,-83.0437550200252,21.67307472229,1560742083.00211,3.0,automotive,"Sunday, June 16, 2019 at 11:28:03 PM Eastern Daylight Time"
1427,3,1,2,243.361153205457,272.355350437389,12.0018124105213,40.0632902557069,-83.0440045369137,21.8147048950195,1560742084.00214,3.0,automotive,"Sunday, June 16, 2019 at 11:28:04 PM Eastern Daylight Time"
1428,3,1,2,243.723766764027,272.973345953492,12.0018124105213,40.0633029434794,-83.0442510642876,21.6679496765137,1560742085.00216,3.0,automotive,"Sunday, June 16, 2019 at 11:28:05 PM Eastern Daylight Time"
1429,3,1,2,243.952494855724,272.801798922298,12.0018124105213,40.0633038839639,-83.0445098575034,21.8014659881592,1560742086.00218,3.0,automotive,"Sunday, June 16, 2019 at 11:28:06 PM Eastern Daylight Time"
1430,3,1,2,244.174000477394,272.581620944214,12.0018124105213,40.0633070406256,-83.0447746267181,21.8014659881592,1560742087.0022,3.0,automotive,"Sunday, June 16, 2019 at 11:28:07 PM Eastern Daylight Time"
1431,3,1,2,244.574698708018,272.838299453223,12.0018124105213,40.0633340725218,-83.0450285900732,21.886682510376,1560742088.00223,3.0,automotive,"Sunday, June 16, 2019 at 11:28:08 PM Eastern Daylight Time"
1432,3,1,2,244.853899695631,272.580309547893,12.0018124105213,40.0633480952303,-83.045295711589,22.1037483215332,1560742089.00225,3.0,automotive,"Sunday, June 16, 2019 at 11:28:09 PM Eastern Daylight Time"
1433,3,1,2,244.983663056111,272.611100040671,12.0018124105213,40.0633521778086,-83.0455611410658,22.2057800292969,1560742090.00227,3.0,automotive,"Sunday, June 16, 2019 at 11:28:10 PM Eastern Daylight Time"
1434,3,1,2,245.118258044503,272.895782325278,12.0018124105213,40.0633531186659,-83.0458281834935,22.2057800292969,1560742091.0023,3.0,automotive,"Sunday, June 16, 2019 at 11:28:11 PM Eastern Daylight Time"
1435,3,1,2,245.257044081428,273.447716251728,12.0018124105213,40.0633625055838,-83.0460862059012,22.20924949646,1560742092.00232,3.0,automotive,"Sunday, June 16, 2019 at 11:28:12 PM Eastern Daylight Time"
1436,3,1,2,245.40356886432,272.875619606848,12.0018124105213,40.0633852259536,-83.0463448066754,22.4691772460937,1560742093.00234,3.0,automotive,"Sunday, June 16, 2019 at 11:28:13 PM Eastern Daylight Time"
1437,3,1,2,245.666031706378,274.823808124189,12.0018124105213,40.0634006050321,-83.046610531594,23.0253601074219,1560742094.00237,3.0,automotive,"Sunday, June 16, 2019 at 11:28:14 PM Eastern Daylight Time"
1438,3,1,2,245.997340856795,273.052740072404,12.0018124105213,40.0634220983813,-83.0468779026315,22.4691772460937,1560742095.00239,3.0,automotive,"Sunday, June 16, 2019 at 11:28:15 PM Eastern Daylight Time"
1439,3,1,2,246.383599823595,273.937495456731,12.0018124105213,40.0634267061482,-83.0471491154604,22.0737342834473,1560742096.00241,3.0,automotive,"Sunday, June 16, 2019 at 11:28:16 PM Eastern Daylight Time"
1440,3,1,2,246.776521069396,272.706148953161,12.0018124105213,40.0634486217684,-83.0474104333655,21.4860725402832,1560742097.00244,3.0,automotive,"Sunday, June 16, 2019 at 11:28:17 PM Eastern Daylight Time"
1441,3,1,2,248.276212058722,272.110146646186,12.0018124105213,40.0634694636543,-83.0476517328114,21.4860725402832,1560742098.00246,3.0,automotive,"Sunday, June 16, 2019 at 11:28:18 PM Eastern Daylight Time"
1442,3,1,2,249.338279851502,270.891094483122,12.0018124105213,40.0634831878642,-83.047895527054,21.0452537536621,1560742099.00248,3.0,automotive,"Sunday, June 16, 2019 at 11:28:19 PM Eastern Daylight Time"
1443,3,1,2,250.178442014081,270.436367808939,12.0018124105213,40.0634852011948,-83.0481326242449,20.7001209259033,1560742100.00251,3.0,automotive,"Sunday, June 16, 2019 at 11:28:20 PM Eastern Daylight Time"
1444,3,1,2,250.877472878776,269.999946041732,12.0018124105213,40.0634883175394,-83.0483547663067,19.8836250305176,1560742101.00253,3.0,automotive,"Sunday, June 16, 2019 at 11:28:21 PM Eastern Daylight Time"
1445,3,1,2,251.608546924718,270.391671051011,12.0018124105213,40.0634948020209,-83.0485831649444,19.8836250305176,1560742102.00255,3.0,automotive,"Sunday, June 16, 2019 at 11:28:22 PM Eastern Daylight Time"
1446,3,1,2,252.492816133512,270.60810608543,12.0018124105213,40.0634964246764,-83.0488163899652,19.7762203216553,1560742103.00258,3.0,automotive,"Sunday, June 16, 2019 at 11:28:23 PM Eastern Daylight Time"
1447,3,1,2,253.133896557809,271.504527432859,12.0018124105213,40.0634850889886,-83.0490401014,19.7172775268555,1560742104.0026,3.0,automotive,"Sunday, June 16, 2019 at 11:28:24 PM Eastern Daylight Time"
1448,3,1,2,253.726611777973,271.550535587109,12.0018124105213,40.063476294977,-83.0492652094758,19.9161529541016,1560742105.00262,3.0,automotive,"Sunday, June 16, 2019 at 11:28:25 PM Eastern Daylight Time"
1449,3,1,2,254.269789855165,272.141538195611,12.0018124105213,40.0634745783352,-83.0494994540139,19.9644947052002,1560742106.00265,3.0,automotive,"Sunday, June 16, 2019 at 11:28:26 PM Eastern Daylight Time"
1450,3,1,2,254.626259152143,272.604980191175,12.0018124105213,40.0634820880494,-83.0497304365965,19.9644947052002,1560742107.00267,3.0,automotive,"Sunday, June 16, 2019 at 11:28:27 PM Eastern Daylight Time"
1451,3,1,2,254.855938369438,272.650742458614,12.0018124105213,40.0634919914784,-83.0499567858024,19.970085144043,1560742108.00269,3.0,automotive,"Sunday, June 16, 2019 at 11:28:28 PM Eastern Daylight Time"
1452,3,1,2,255.15771183316,272.847998321844,12.0018124105213,40.0634960455427,-83.0501920115204,19.8545665740967,1560742109.00272,3.0,automotive,"Sunday, June 16, 2019 at 11:28:29 PM Eastern Daylight Time"
1453,3,1,2,255.396972736661,273.205572385273,12.0018124105213,40.0634947242832,-83.0504350072063,20.0035419464111,1560742110.00274,3.0,automotive,"Sunday, June 16, 2019 at 11:28:30 PM Eastern Daylight Time"
1454,3,1,2,255.63000984996,272.785187902237,12.0018124105213,40.0635042529469,-83.0506783726962,19.870626449585,1560742111.00276,3.0,automotive,"Sunday, June 16, 2019 at 11:28:31 PM Eastern Daylight Time"
1455,3,1,2,255.937296410411,272.773139448541,12.0018124105213,40.0635097802183,-83.0509153706231,19.870626449585,1560742112.00279,3.0,automotive,"Sunday, June 16, 2019 at 11:28:32 PM Eastern Daylight Time"
1456,3,1,2,256.304495098194,272.181071330527,12.0018124105213,40.0635252218964,-83.051143774602,19.1122589111328,1560742113.00281,3.0,automotive,"Sunday, June 16, 2019 at 11:28:33 PM Eastern Daylight Time"
1457,3,1,2,256.665654969414,272.034140301102,12.0018124105213,40.0635361868788,-83.0513719191658,19.1122589111328,1560742114.00283,3.0,automotive,"Sunday, June 16, 2019 at 11:28:34 PM Eastern Daylight Time"
1458,3,1,2,257.108649618645,272.493784711487,12.0018124105213,40.0635430563855,-83.0515891620529,18.8185787200928,1560742115.00286,3.0,automotive,"Sunday, June 16, 2019 at 11:28:35 PM Eastern Daylight Time"
1459,3,1,2,257.490188158276,271.665856501055,12.0018124105213,40.0635453620633,-83.0517940607938,18.4092330932617,1560742116.00288,3.0,automotive,"Sunday, June 16, 2019 at 11:28:36 PM Eastern Daylight Time"
1460,3,1,2,257.917024568391,270.272743797183,12.0018124105213,40.0635399280824,-83.0519843742301,17.7017192840576,1560742117.0029,3.0,automotive,"Sunday, June 16, 2019 at 11:28:37 PM Eastern Daylight Time"
1461,3,1,2,258.433974261649,269.829601123832,12.0018124105213,40.0635742807449,-83.0521661959362,17.7017192840576,1560742118.00293,3.0,automotive,"Sunday, June 16, 2019 at 11:28:38 PM Eastern Daylight Time"
1462,3,1,2,259.003042888201,268.897990641799,12.0018124105213,40.0635695539187,-83.0523643695616,17.1262073516846,1560742119.00295,3.0,automotive,"Sunday, June 16, 2019 at 11:28:39 PM Eastern Daylight Time"
1463,3,1,2,259.451227827028,270.115512842489,12.0018124105213,40.0635871356434,-83.052543300137,16.382999420166,1560742120.00298,3.0,automotive,"Sunday, June 16, 2019 at 11:28:40 PM Eastern Daylight Time"
1464,3,1,2,259.793102900501,271.092667025908,12.0018124105213,40.0635850413922,-83.0527240606728,15.3939218521118,1560742121.003,3.0,automotive,"Sunday, June 16, 2019 at 11:28:41 PM Eastern Daylight Time"
1465,3,1,2,260.232699648571,270.536880872765,12.0018124105213,40.0635623314733,-83.0528876455725,15.3939218521118,1560742122.00302,3.0,automotive,"Sunday, June 16, 2019 at 11:28:42 PM Eastern Daylight Time"
1466,3,1,2,260.595194174452,269.517953252383,12.0018124105213,40.0635642443999,-83.0530305690349,14.1947708129883,1560742123.00305,3.0,automotive,"Sunday, June 16, 2019 at 11:28:43 PM Eastern Daylight Time"
1467,3,1,2,260.830392296474,267.04911307499,12.0018124105213,40.0635598724663,-83.0531583711198,12.2907009124756,1560742124.00307,3.0,automotive,"Sunday, June 16, 2019 at 11:28:44 PM Eastern Daylight Time"
1468,3,1,2,261.103233092562,254.310755631403,12.0018124105213,40.0635503382991,-83.0532546525623,8.49634552001953,1560742125.00309,3.0,automotive,"Sunday, June 16, 2019 at 11:28:45 PM Eastern Daylight Time"
1469,3,1,2,261.403362631156,230.851077568403,12.0018124105213,40.063538041341,-83.0533031444406,8.49634552001953,1560742126.00311,3.0,automotive,"Sunday, June 16, 2019 at 11:28:46 PM Eastern Daylight Time"
1470,3,1,2,261.662756383355,197.702161450715,12.0018124105213,40.0634893335784,-83.0533549731052,8.39308071136475,1560742127.00314,3.0,automotive,"Sunday, June 16, 2019 at 11:28:47 PM Eastern Daylight Time"
1471,3,1,2,261.868693011993,187.412932258576,8.00120827368088,40.063407170147,-83.0533161896779,8.39308071136475,1560742128.00316,3.0,automotive,"Sunday, June 16, 2019 at 11:28:48 PM Eastern Daylight Time"
1472,3,1,2,261.980843986868,185.217149383822,8.00120827368088,40.0633212767523,-83.0533060352071,10.3713512420654,1560742129.00319,3.0,automotive,"Sunday, June 16, 2019 at 11:28:49 PM Eastern Daylight Time"
1473,3,1,2,262.036883303106,182.170925995132,8.00120827368088,40.0632267746748,-83.0533452620327,11.9051246643066,1560742130.00321,3.0,automotive,"Sunday, June 16, 2019 at 11:28:50 PM Eastern Daylight Time"
1474,3,1,2,262.103694815296,179.31019688392,8.00120827368088,40.0631161756028,-83.0533717234422,11.9051246643066,1560742131.00323,3.0,automotive,"Sunday, June 16, 2019 at 11:28:51 PM Eastern Daylight Time"
1475,3,1,2,262.14860838839,179.881938358964,12.0018124105213,40.0629912560989,-83.0533931854102,12.4354887008667,1560742132.00325,3.0,automotive,"Sunday, June 16, 2019 at 11:28:52 PM Eastern Daylight Time"
1476,3,1,2,262.115608900973,180.123098678178,12.0018124105213,40.0628623209476,-83.0534043336393,13.8942565917969,1560742133.00328,3.0,automotive,"Sunday, June 16, 2019 at 11:28:53 PM Eastern Daylight Time"
1477,3,1,2,261.975281974692,181.69495743263,12.0018124105213,40.0627224446908,-83.0534079575179,15.0287265777588,1560742134.0033,3.0,automotive,"Sunday, June 16, 2019 at 11:28:54 PM Eastern Daylight Time"
1478,3,1,2,261.785426833333,182.227316036919,12.0018124105213,40.0625790325959,-83.0534074131982,15.0287265777588,1560742135.00332,3.0,automotive,"Sunday, June 16, 2019 at 11:28:55 PM Eastern Daylight Time"
1479,3,1,2,261.609584019393,182.781162416337,12.0018124105213,40.0624472372378,-83.0534157669772,15.0287265777588,1560742136.00335,3.0,automotive,"Sunday, June 16, 2019 at 11:28:56 PM Eastern Daylight Time"
1480,3,1,2,261.468403546593,182.873055781431,12.0018124105213,40.0623202801773,-83.0534497723279,13.7438707351685,1560742137.00337,3.0,automotive,"Sunday, June 16, 2019 at 11:28:57 PM Eastern Daylight Time"
1481,3,1,2,261.377079078414,185.719591759547,12.0018124105213,40.062196001229,-83.0534595200385,14.1838722229004,1560742138.0034,3.0,automotive,"Sunday, June 16, 2019 at 11:28:58 PM Eastern Daylight Time"
1482,3,1,2,261.319730384038,187.801993494079,12.0018124105213,40.062083552707,-83.053439877597,13.863452911377,1560742139.00342,3.0,automotive,"Sunday, June 16, 2019 at 11:28:59 PM Eastern Daylight Time"
1483,3,1,2,261.283892975538,193.212568826239,12.0018124105213,40.0619746169132,-83.0534649454081,13.863452911377,1560742140.00344,3.0,automotive,"Sunday, June 16, 2019 at 11:29:00 PM Eastern Daylight Time"
1484,3,1,2,261.261495147773,201.244762007148,12.0018124105213,40.0618928678144,-83.0535066894324,10.310525894165,1560742141.00347,3.0,automotive,"Sunday, June 16, 2019 at 11:29:01 PM Eastern Daylight Time"
1485,3,1,2,261.310245660407,210.05104784745,12.0018124105213,40.0618314056455,-83.0535492262321,10.310525894165,1560742142.00349,3.0,automotive,"Sunday, June 16, 2019 at 11:29:02 PM Eastern Daylight Time"
1486,3,1,2,261.421743026124,204.574588510556,12.0018124105213,40.061801059964,-83.0535496464075,6.17515468597412,1560742143.00351,3.0,automotive,"Sunday, June 16, 2019 at 11:29:03 PM Eastern Daylight Time"
1487,3,1,2,261.536397706543,197.349040670626,12.0018124105213,40.0618080220265,-83.0535770351339,3.48331642150879,1560742144.00354,3.0,automotive,"Sunday, June 16, 2019 at 11:29:04 PM Eastern Daylight Time"
1488,3,1,2,261.604030777124,188.646054611331,12.0018124105213,40.0617913099585,-83.0535523454389,1.94832289218903,1560742145.00356,3.0,automotive,"Sunday, June 16, 2019 at 11:29:05 PM Eastern Daylight Time"
1489,3,1,2,261.666206376663,177.105889933082,12.0018124105213,40.0617630615524,-83.0535689430558,3.46147131919861,1560742146.00358,3.0,automotive,"Sunday, June 16, 2019 at 11:29:06 PM Eastern Daylight Time"
1490,3,1,2,261.741390611421,160.756056305472,12.0018124105213,40.0617188410654,-83.0535508643004,3.46147131919861,1560742147.00361,3.0,automotive,"Sunday, June 16, 2019 at 11:29:07 PM Eastern Daylight Time"
1491,3,1,2,261.845780983139,147.128148684761,12.0018124105213,40.0616655259825,-83.0535228191635,5.04560279846191,1560742148.00363,3.0,automotive,"Sunday, June 16, 2019 at 11:29:08 PM Eastern Daylight Time"
1492,3,1,2,261.980187000291,137.86627556644,12.0018124105213,40.0615966961404,-83.0534720631511,9.19379901885986,1560742149.00365,3.0,automotive,"Sunday, June 16, 2019 at 11:29:09 PM Eastern Daylight Time"
1493,3,1,2,262.071053749468,139.302978537596,12.0018124105213,40.061524207921,-83.0533875075797,10.4334545135498,1560742150.00368,3.0,automotive,"Sunday, June 16, 2019 at 11:29:10 PM Eastern Daylight Time"
1494,3,1,2,262.128494001045,138.520033953037,12.0018124105213,40.0614352746317,-83.0533194494938,10.4334545135498,1560742151.0037,3.0,automotive,"Sunday, June 16, 2019 at 11:29:11 PM Eastern Daylight Time"
1495,3,1,2,262.161607716145,136.692835406654,12.0018124105213,40.0613632645078,-83.0532197975645,11.6595754623413,1560742152.00372,3.0,automotive,"Sunday, June 16, 2019 at 11:29:12 PM Eastern Daylight Time"
1496,3,1,2,262.184845540291,136.766082355313,12.0018124105213,40.0612859597467,-83.0531015509934,12.3324747085571,1560742153.00375,3.0,automotive,"Sunday, June 16, 2019 at 11:29:13 PM Eastern Daylight Time"
1497,3,1,2,262.199611339307,138.173374531902,12.0018124105213,40.061209114911,-83.0529982636588,13.0884313583374,1560742154.00377,3.0,automotive,"Sunday, June 16, 2019 at 11:29:14 PM Eastern Daylight Time"
1498,3,1,2,262.139166227314,139.436098924519,12.0018124105213,40.0611393978605,-83.0528792821405,13.0884313583374,1560742155.00379,3.0,automotive,"Sunday, June 16, 2019 at 11:29:15 PM Eastern Daylight Time"
1499,3,1,2,261.949718700979,139.744960078787,12.0018124105213,40.0610469593582,-83.0527638393348,14.1066131591797,1560742156.00382,3.0,automotive,"Sunday, June 16, 2019 at 11:29:16 PM Eastern Daylight Time"
1500,3,1,2,261.692741416607,140.561304288387,12.0018124105213,40.0609390263988,-83.0526410105521,15.5454273223877,1560742157.00384,3.0,automotive,"Sunday, June 16, 2019 at 11:29:17 PM Eastern Daylight Time"
1501,3,1,2,261.518384935728,137.928129759564,12.0018124105213,40.0608351942422,-83.0525163488468,15.5454273223877,1560742158.00386,3.0,automotive,"Sunday, June 16, 2019 at 11:29:18 PM Eastern Daylight Time"
1502,3,1,2,261.408101082074,138.284187520997,12.0018124105213,40.0607270524178,-83.0523878273138,15.5454273223877,1560742159.00389,3.0,automotive,"Sunday, June 16, 2019 at 11:29:19 PM Eastern Daylight Time"
1503,3,1,2,261.202642154716,135.517223246711,12.0018124105213,40.0606144698907,-83.0522523464991,16.3998203277588,1560742160.00391,3.0,automotive,"Sunday, June 16, 2019 at 11:29:20 PM Eastern Daylight Time"
1504,3,1,2,260.895847482684,131.530332545148,12.0018124105213,40.0605031212961,-83.0521136758428,16.8821277618408,1560742161.00393,3.0,automotive,"Sunday, June 16, 2019 at 11:29:21 PM Eastern Daylight Time"
1505,3,1,2,260.649753586769,126.662320119897,12.0018124105213,40.0603950001154,-83.0519789938335,16.8821277618408,1560742162.00396,3.0,automotive,"Sunday, June 16, 2019 at 11:29:22 PM Eastern Daylight Time"
1506,3,1,2,260.490602876377,119.64083101161,12.0018124105213,40.0603148755551,-83.0517997475443,16.8737659454346,1560742163.00398,3.0,automotive,"Sunday, June 16, 2019 at 11:29:23 PM Eastern Daylight Time"
1507,3,1,2,260.214641418619,115.066161550832,12.0018124105213,40.0602495755277,-83.0516156890122,16.8737659454346,1560742164.004,3.0,automotive,"Sunday, June 16, 2019 at 11:29:24 PM Eastern Daylight Time"
1508,3,1,2,259.800738510148,110.399264045692,12.0018124105213,40.0602045438991,-83.0514135868556,16.9771175384521,1560742165.00403,3.0,automotive,"Sunday, June 16, 2019 at 11:29:25 PM Eastern Daylight Time"
1509,3,1,2,259.272228163149,109.503204698289,12.0018124105213,40.0601674852652,-83.051236914958,16.9771175384521,1560742166.00405,3.0,automotive,"Sunday, June 16, 2019 at 11:29:26 PM Eastern Daylight Time"
1510,3,1,2,258.885104362335,108.048388065454,12.0018124105213,40.060136085695,-83.0510582875403,16.8131065368652,1560742167.00407,3.0,automotive,"Sunday, June 16, 2019 at 11:29:27 PM Eastern Daylight Time"
1511,3,1,2,258.637624282059,109.825077362926,12.0018124105213,40.0601051302487,-83.0508824922066,16.8131065368652,1560742168.0041,3.0,automotive,"Sunday, June 16, 2019 at 11:29:28 PM Eastern Daylight Time"
1512,3,1,2,258.482482292097,110.550279528241,12.0018124105213,40.0600642312652,-83.0507035284589,17.1453113555908,1560742169.00412,3.0,automotive,"Sunday, June 16, 2019 at 11:29:29 PM Eastern Daylight Time"
1513,3,1,2,258.227630934898,113.415598526574,12.0018124105213,40.0600071146227,-83.0505228542771,17.5740547180176,1560742170.00414,3.0,automotive,"Sunday, June 16, 2019 at 11:29:30 PM Eastern Daylight Time"
1514,3,1,2,257.87266581871,116.42821055436,12.0018124105213,40.0599526910857,-83.0503349070945,17.2287712097168,1560742171.00417,3.0,automotive,"Sunday, June 16, 2019 at 11:29:31 PM Eastern Daylight Time"
1515,3,1,2,257.631395381309,121.487263370696,12.0018124105213,40.0598863106663,-83.0501427532267,17.2287712097168,1560742172.00419,3.0,automotive,"Sunday, June 16, 2019 at 11:29:32 PM Eastern Daylight Time"
1516,3,1,2,257.314496425948,126.376025910646,12.0018124105213,40.0597633537188,-83.0500057647764,17.01953125,1560742173.00421,3.0,automotive,"Sunday, June 16, 2019 at 11:29:33 PM Eastern Daylight Time"
1517,3,1,2,256.933317699846,131.773296034304,12.0018124105213,40.0596813998191,-83.0498451651975,17.01953125,1560742174.00424,3.0,automotive,"Sunday, June 16, 2019 at 11:29:34 PM Eastern Daylight Time"
1518,3,1,2,256.459591917079,138.59464693953,12.0018124105213,40.0595813330059,-83.0497033865924,16.7434196472168,1560742175.00426,3.0,automotive,"Sunday, June 16, 2019 at 11:29:35 PM Eastern Daylight Time"
1519,3,1,2,256.012577920346,147.854703227532,12.0018124105213,40.0594631962919,-83.0495726021686,16.7434196472168,1560742176.00429,3.0,automotive,"Sunday, June 16, 2019 at 11:29:36 PM Eastern Daylight Time"
1520,3,1,2,255.718280878582,155.871555803564,12.0018124105213,40.0593231215962,-83.0494722564237,17.0081157684326,1560742177.00431,3.0,automotive,"Sunday, June 16, 2019 at 11:29:37 PM Eastern Daylight Time"
1521,3,1,2,255.532968911222,159.59788844867,12.0018124105213,40.0591815339022,-83.0494086885176,17.0081157684326,1560742178.00433,3.0,automotive,"Sunday, June 16, 2019 at 11:29:38 PM Eastern Daylight Time"
1522,3,1,2,255.414750519662,163.144354892172,12.0018124105213,40.059028293845,-83.049366011248,16.4368667602539,1560742179.00436,3.0,automotive,"Sunday, June 16, 2019 at 11:29:39 PM Eastern Daylight Time"
1523,3,1,2,255.342998260584,164.870589582245,12.0018124105213,40.0588821354488,-83.0493277128073,16.4368667602539,1560742180.00438,3.0,automotive,"Sunday, June 16, 2019 at 11:29:40 PM Eastern Daylight Time"
1524,3,1,2,255.303152441415,168.161880158355,12.0018124105213,40.0587348547417,-83.0492651503757,16.6510810852051,1560742181.0044,3.0,automotive,"Sunday, June 16, 2019 at 11:29:41 PM Eastern Daylight Time"
1525,3,1,2,255.340435254517,173.985053557898,12.0018124105213,40.0585768837427,-83.0492285616581,16.9420299530029,1560742182.00442,3.0,automotive,"Sunday, June 16, 2019 at 11:29:42 PM Eastern Daylight Time"
1526,3,1,2,255.378797935242,179.91513307833,12.0018124105213,40.0584223457168,-83.0492372142285,16.6510810852051,1560742183.00445,3.0,automotive,"Sunday, June 16, 2019 at 11:29:43 PM Eastern Daylight Time"
1527,3,1,2,255.41478294599,185.371047206201,12.0018124105213,40.0582722883846,-83.0492675911218,16.6249122619629,1560742184.00447,3.0,automotive,"Sunday, June 16, 2019 at 11:29:44 PM Eastern Daylight Time"
1528,3,1,2,255.475414222944,183.806769961728,12.0018124105213,40.0581191008129,-83.0493037882315,17.0895977020264,1560742185.0045,3.0,automotive,"Sunday, June 16, 2019 at 11:29:45 PM Eastern Daylight Time"
1529,3,1,2,255.561141962456,183.351961325275,12.0018124105213,40.0579623504191,-83.0493320906881,17.0895977020264,1560742186.00452,3.0,automotive,"Sunday, June 16, 2019 at 11:29:46 PM Eastern Daylight Time"
1530,3,1,2,255.586359023516,183.272198376148,12.0018124105213,40.0578076546556,-83.0493363371487,16.4587841033936,1560742187.00454,3.0,automotive,"Sunday, June 16, 2019 at 11:29:47 PM Eastern Daylight Time"
1531,3,1,2,255.487779045052,183.372984647541,12.0018124105213,40.0576506468617,-83.0493412014515,16.4587841033936,1560742188.00456,3.0,automotive,"Sunday, June 16, 2019 at 11:29:48 PM Eastern Daylight Time"
1532,3,1,2,255.237924709315,184.241292936346,12.0018124105213,40.0574967204813,-83.049358532524,16.8518905639648,1560742189.00459,3.0,automotive,"Sunday, June 16, 2019 at 11:29:49 PM Eastern Daylight Time"
1533,3,1,2,254.879792608261,184.54854216597,12.0018124105213,40.0573365956664,-83.0493788058991,17.0890560150146,1560742190.00461,3.0,automotive,"Sunday, June 16, 2019 at 11:29:50 PM Eastern Daylight Time"
1534,3,1,2,254.635912076378,184.434409704939,12.0018124105213,40.0571725551262,-83.0493885825069,17.0890560150146,1560742191.00463,3.0,automotive,"Sunday, June 16, 2019 at 11:29:51 PM Eastern Daylight Time"
1535,3,1,2,254.541994299068,184.373621021326,12.0018124105213,40.0570218030244,-83.0493649808703,17.0890560150146,1560742192.00466,3.0,automotive,"Sunday, June 16, 2019 at 11:29:52 PM Eastern Daylight Time"
1536,3,1,2,254.67256834165,183.500914090695,12.0018124105213,40.0568644199972,-83.0493853193288,16.7683696746826,1560742193.00468,3.0,automotive,"Sunday, June 16, 2019 at 11:29:53 PM Eastern Daylight Time"
1537,3,1,2,254.943763258115,183.40557831026,12.0018124105213,40.0567121974963,-83.0494078549623,16.7683696746826,1560742194.0047,3.0,automotive,"Sunday, June 16, 2019 at 11:29:54 PM Eastern Daylight Time"
1538,3,1,2,255.300774717535,183.648569120172,12.0018124105213,40.0565683486669,-83.0494360253222,16.3552265167236,1560742195.00473,3.0,automotive,"Sunday, June 16, 2019 at 11:29:55 PM Eastern Daylight Time"
