Z_PK,Z_ENT,Z_OPT,ZMAGFIELDACCURACY,ZGRAVITYX,ZGRAVITYY,ZGRAVITYZ,ZHEADING,ZMAGFIELDX,ZMAGFIELDY,ZMAGFIELDZ,ZQUATW,ZQUATX,ZQUATY,ZQUATZ,ZROTATIONRATEX,ZROTATIONRATEY,ZROTATIONRATEZ,ZTIMESTAMPEPOCH,ZUSERACCELX,ZUSERACCELY,ZUSERACCELZ,ZTIMESTAMPEST
34,2,1,2,0.214761808514595,-0.00215186458081007,-0.976664066314697,79.3452224731445,-21.5627136230469,15.7201261520386,-20.1286010742187,0.0924184247851372,0.107645757496357,0.00896355323493481,-0.989843964576721,0.0438776537775993,-0.0302691832184792,-0.0204628221690655,1560740675.95638,0.0168347209692001,-0.00666770152747631,0.00580823421478271,"Sunday, June 16, 2019 at 11:04:35 PM Eastern Daylight Time"
35,2,1,2,0.196779444813728,-0.00951737072318792,-0.980401575565338,81.0304183959961,-22.6188507080078,14.9265632629395,-19.84228515625,0.0782788023352623,0.098945140838623,0.00301069300621748,-0.992004752159119,0.00683457404375076,-0.00698832049965858,-0.0411551333963871,1560740676.95967,0.00585553050041199,-0.00175879057496786,0.0229886770248413,"Sunday, June 16, 2019 at 11:04:36 PM Eastern Daylight Time"
36,2,1,2,0.203397586941719,0.000172608342836611,-0.979096233844757,81.0367050170898,-22.0760726928711,14.938850402832,-19.8596496582031,0.0777206346392632,0.101915173232555,0.00807407312095165,-0.991719543933868,0.00549873244017363,0.0293858870863914,0.0021450778003782,1560740677.96291,-0.00231973826885223,-0.00168323330581188,-0.0120844841003418,"Sunday, June 16, 2019 at 11:04:37 PM Eastern Daylight Time"
37,2,1,2,0.208783954381943,0.0141361923888326,-0.977859616279602,81.0500030517578,-21.9000816345215,14.7258262634277,-20.2835083007812,0.0768500864505768,0.104111447930336,0.0151986293494701,-0.991475582122803,-0.0153298396617174,0.0106654372066259,0.0298978835344315,1560740678.96618,-0.00584504008293152,-0.00479801557958126,-0.000671565532684326,"Sunday, June 16, 2019 at 11:04:38 PM Eastern Daylight Time"
38,2,1,2,0.220654278993607,0.00517486967146397,-0.975338339805603,80.6090545654297,-20.8027839660645,14.7159719467163,-20.5990600585937,0.0810656771063805,0.110431388020515,0.0116502642631531,-0.99050372838974,-0.0193145070225,-0.0254686437547207,-0.0346501693129539,1560740679.96945,0.00451540946960449,-0.00575480423867702,-0.0124398469924927,"Sunday, June 16, 2019 at 11:04:39 PM Eastern Daylight Time"
39,2,1,2,0.210424870252609,-0.00324583589099348,-0.977604627609253,81.4444808959961,-21.066234588623,14.2304382324219,-21.2599792480469,0.0743423327803612,0.105632402002811,0.00628280080854893,-0.991602540016174,-0.000284395646303892,-0.0659193322062492,-0.0721018090844154,1560740680.97273,-0.0317799001932144,-0.0221752300858498,0.0277292728424072,"Sunday, June 16, 2019 at 11:04:40 PM Eastern Daylight Time"
40,2,1,2,0.246594786643982,-0.0132284229621291,-0.969028413295746,82.9368743896484,-21.1127243041992,12.2025861740112,-23.8809204101562,0.0619385577738285,0.124437071382999,0.00110395846422762,-0.990291833877563,0.0261675268411636,0.0402425974607468,-0.060747180134058,1560740681.97605,-0.00883816182613373,-0.00968996621668339,-0.0137604475021362,"Sunday, June 16, 2019 at 11:04:41 PM Eastern Daylight Time"
41,2,1,2,0.257244318723679,-0.0277783554047346,-0.965947091579437,75.1474990844727,-18.431619644165,16.3481712341309,-21.3366394042969,0.12992912530899,0.130448371171951,0.00311309983953834,-0.982899785041809,-0.140326395630836,-0.027005122974515,0.612963676452637,1560740682.97932,0.0698980391025543,-0.0282207448035479,0.0385780930519104,"Sunday, June 16, 2019 at 11:04:42 PM Eastern Daylight Time"
42,2,1,2,0.312103450298309,-0.036518108099699,-0.949346005916595,47.229061126709,-5.14942359924316,25.3274555206299,-11.5719909667969,0.362673729658127,0.153808489441872,0.0408648885786533,-0.918227016925812,0.0320316888391972,-0.072560153901577,-0.0257653091102839,1560740683.98259,-0.00278466939926147,-0.00556476414203644,0.00119417905807495,"Sunday, June 16, 2019 at 11:04:43 PM Eastern Daylight Time"
43,2,1,2,0.256353169679642,-0.00528485840186477,-0.9665687084198,54.4410133361816,-8.83653831481934,23.2342681884766,-11.6087951660156,0.303110092878342,0.123889043927193,0.0369748435914516,-0.944144368171692,0.221523284912109,-0.163410753011703,-0.433321386575699,1560740684.98587,0.0296817421913147,-0.00661686807870865,-0.0274811983108521,"Sunday, June 16, 2019 at 11:04:44 PM Eastern Daylight Time"
44,2,1,2,0.286748200654984,-0.0340166091918945,-0.957401871681213,104.866317749023,-14.6989831924438,-0.340709686279297,-32.0962829589844,-0.125535219907761,0.141572654247284,-0.0354435928165913,-0.981296062469482,-0.250722855329514,-1.61145293712616,-1.73967278003693,1560740685.98916,0.0805237889289856,0.0433558225631714,-0.289547443389893,"Sunday, June 16, 2019 at 11:04:45 PM Eastern Daylight Time"
45,2,1,2,-0.00378777366131544,-0.000301474035950378,-0.999992787837982,133.534942626953,-16.9340991973877,-13.8490352630615,-36.052734375,-0.370832353830338,-0.00181475339923054,0.000562327390071005,-0.928697884082794,-0.328834682703018,0.3124098777771,1.05789256095886,1560740686.99244,0.0251043941825628,0.112194180488586,0.371468007564545,"Sunday, June 16, 2019 at 11:04:46 PM Eastern Daylight Time"
46,2,1,2,0.16763499379158,-0.0269088596105576,-0.985481798648834,87.4099349975586,-16.6014308929443,-0.00143051147460937,-43.2003173828125,0.0236498471349478,0.0844202041625977,-0.0115029606968164,-0.99608314037323,-1.32291495800018,-0.0150112668052316,0.164342105388641,1560740687.99576,-0.0881410241127014,0.319649428129196,-0.304969608783722,"Sunday, June 16, 2019 at 11:04:47 PM Eastern Daylight Time"
